00000000,none,0.0,0,Genesis
28ffadae1fd9d81f1f013359af2ff7d43bb4adea5c73a379c081762528c64fc6,ddd5b430e63a13048ca2bc6db60c05fd9764486341cfb7fdb8241ebad6d31a03,470.0,47,1
9f34a1657d24bbc4e906081a33d4fd19319088431c537bc336f267641a56384b,28ffadae1fd9d81f1f013359af2ff7d43bb4adea5c73a379c081762528c64fc6,480.0,48,0
7ae7d92767e4b46a1b8d1a202e3a88b233fb52b5357b441d39df5d23f4df12ff,9f34a1657d24bbc4e906081a33d4fd19319088431c537bc336f267641a56384b,490.0,49,1
a2984a781a74348b1c2180584452925107397c235e01e2ed3fe8e3427fa734eb,7ae7d92767e4b46a1b8d1a202e3a88b233fb52b5357b441d39df5d23f4df12ff,500.0,50,0
14ca20bac54508cd59021f39032567317dbf46a71c528ddc411a66a905c6531a,a2984a781a74348b1c2180584452925107397c235e01e2ed3fe8e3427fa734eb,510.0,51,1
dbd70a2cfe87dbfbe4e6bd7f2921ae3b23b3f69a5d704f64b7524c7cc81e28ed,14ca20bac54508cd59021f39032567317dbf46a71c528ddc411a66a905c6531a,520.0,52,0
53faccea8e72a45421c5d8000e52e2d0808ccca26b2fbf4b8a00ef4f7a591397,dbd70a2cfe87dbfbe4e6bd7f2921ae3b23b3f69a5d704f64b7524c7cc81e28ed,530.0,53,1
ea88667c617ba23c9abb66d5884ce42e34c2ea26ed919a8a93754d8254d366b5,53faccea8e72a45421c5d8000e52e2d0808ccca26b2fbf4b8a00ef4f7a591397,540.0,54,0
62b211788284ae6ff61b6e570e1654aa75915de6c99948399f715df71076f988,ea88667c617ba23c9abb66d5884ce42e34c2ea26ed919a8a93754d8254d366b5,550.0,55,1
bef4d47a3b9f505867796593c8e6811ab0e499fdf818a5ed68966e5aeb116fa0,62b211788284ae6ff61b6e570e1654aa75915de6c99948399f715df71076f988,560.0,56,0
78d1517bd27386e0d51ca6a4959c7cd4cb27f26ccd6184f3cc5443ac88dc1a7b,bef4d47a3b9f505867796593c8e6811ab0e499fdf818a5ed68966e5aeb116fa0,570.0,57,1
84ce240d3d7787125ebff2f4eff45fb9c91e7f1ac575fc4a5202edffcd60cd50,78d1517bd27386e0d51ca6a4959c7cd4cb27f26ccd6184f3cc5443ac88dc1a7b,580.0,58,0
8079c84f5d89e62fe051533b9373f18053250eea9a626d7c3ba556301e2fb89d,84ce240d3d7787125ebff2f4eff45fb9c91e7f1ac575fc4a5202edffcd60cd50,590.0,59,1
df21a7b588e4e73e1571ef13a796267b7e7eb58a854e9065da1cb08a7dce3113,8079c84f5d89e62fe051533b9373f18053250eea9a626d7c3ba556301e2fb89d,600.0,60,0
82a95f07e760c686e51e1a2e472e0fb6792fc7bdbb782fd8dc12ac094b253a3f,df21a7b588e4e73e1571ef13a796267b7e7eb58a854e9065da1cb08a7dce3113,610.0,61,1
c7498ffa4ad595bd173843fcc1ce31203effdafa83dfff280c2e808908708545,82a95f07e760c686e51e1a2e472e0fb6792fc7bdbb782fd8dc12ac094b253a3f,620.0,62,0
8d119b080ee8625b9675b06e293734a7b6b6641f7d2d4f078b2e8e3caa7ee224,c7498ffa4ad595bd173843fcc1ce31203effdafa83dfff280c2e808908708545,630.0,63,1
bda45842671bf19aab802da032e1bdf6b3efeef859d4399cac6db7270ace48cf,8d119b080ee8625b9675b06e293734a7b6b6641f7d2d4f078b2e8e3caa7ee224,640.0,64,0
d945347ed0064f9c30fb8376b3d638320f8a64fc214f336e392c542af448beda,bda45842671bf19aab802da032e1bdf6b3efeef859d4399cac6db7270ace48cf,650.0,65,1
fa623fd4c69d222636d5877e5ec11f2bb8fc26aac4eb9b8e94e43663b7de50f2,d945347ed0064f9c30fb8376b3d638320f8a64fc214f336e392c542af448beda,660.0,66,0
9c010aad8c994c2192c8e93777a06901a358f21e62d39eb40da8a06b5e0faced,fa623fd4c69d222636d5877e5ec11f2bb8fc26aac4eb9b8e94e43663b7de50f2,670.0,67,1
40d679ccea155825c2de89b81bd6c37ccf98a5b7ea380c7491d5427c1d886d5a,9c010aad8c994c2192c8e93777a06901a358f21e62d39eb40da8a06b5e0faced,680.0,68,0
e21b082fe01c2b0d0e53b9f44dbb8b872b577ac43e9c9f9b69ac74272c5284e3,40d679ccea155825c2de89b81bd6c37ccf98a5b7ea380c7491d5427c1d886d5a,690.0,69,1
6999c42c45380fa5e4e0507ad606e1e6e0d3e803fa3736de239cd897f63c9fe0,e21b082fe01c2b0d0e53b9f44dbb8b872b577ac43e9c9f9b69ac74272c5284e3,700.0,70,0
9de2db5617ae464af3a07b950704f5f5f330f8ee05c319d5ecb0bd5bc82c1b2f,6999c42c45380fa5e4e0507ad606e1e6e0d3e803fa3736de239cd897f63c9fe0,710.0,71,1
d8af1c2bc0eea2867d1ec2ad1c394901620f16f0020c6d35e5a514db19de0edf,9de2db5617ae464af3a07b950704f5f5f330f8ee05c319d5ecb0bd5bc82c1b2f,720.0,72,0
be52e2f2d8597aeef828405005a3b816edce42f7565f15dad1e397b441e94972,d8af1c2bc0eea2867d1ec2ad1c394901620f16f0020c6d35e5a514db19de0edf,730.0,73,1
f6ad66415f986101d6144d190438013b7b80bb92c734fb52575c0d86513d07c0,be52e2f2d8597aeef828405005a3b816edce42f7565f15dad1e397b441e94972,740.0,74,0
62f3dc8bf2d5ea6a19dca52df209451a1be01a2e9681f9f26ca9c3be04702b57,f6ad66415f986101d6144d190438013b7b80bb92c734fb52575c0d86513d07c0,750.0,75,1
0cc21f4dfd9e1c0efffcaba5ae118d1ba953901e78271a1c9d8914f4210cb584,62f3dc8bf2d5ea6a19dca52df209451a1be01a2e9681f9f26ca9c3be04702b57,760.0,76,0
1ae4f97fae89e92b9589813ae2a03942a0c1655065a693b78cbcebc9c0ce1231,0cc21f4dfd9e1c0efffcaba5ae118d1ba953901e78271a1c9d8914f4210cb584,770.0,77,1
eb96b80fa4d1e55181b45023cf624a25d45f061b2fd8978673c8af3659c0638d,1ae4f97fae89e92b9589813ae2a03942a0c1655065a693b78cbcebc9c0ce1231,780.0,78,0
a5295a6220b6bf0c3069e68085aa30597f00b78a7c53082485144a62203f0751,eb96b80fa4d1e55181b45023cf624a25d45f061b2fd8978673c8af3659c0638d,790.0,79,1
b05a830b310049d2451a8d1a0b604d84fafe6c89ff5f676d37fe7679819da9dc,a5295a6220b6bf0c3069e68085aa30597f00b78a7c53082485144a62203f0751,800.0,80,0
069994b05e0a768416b7fa56c8a2751a16d966fc2e7c2e81209c05d27690e1d4,b05a830b310049d2451a8d1a0b604d84fafe6c89ff5f676d37fe7679819da9dc,810.0,81,1
b38e47440837ba516fa600957c78a6588d050ca3e560762bbda397f091aedbab,069994b05e0a768416b7fa56c8a2751a16d966fc2e7c2e81209c05d27690e1d4,820.0,82,0
2f886e5d4e31cf9805ee57feda0b7d00cc4be989998d60edaac9da4162a766a6,b38e47440837ba516fa600957c78a6588d050ca3e560762bbda397f091aedbab,830.0,83,1
cb46dd592b4229bec2f14e0f5e172980c4263ff1d5171366fb188b5456d09abe,2f886e5d4e31cf9805ee57feda0b7d00cc4be989998d60edaac9da4162a766a6,840.0,84,0
eedfd6c83dfe1180f2452e91203b8594e72e4f9276e0834111c4059beebecb29,cb46dd592b4229bec2f14e0f5e172980c4263ff1d5171366fb188b5456d09abe,850.0,85,1
3d223ef8a2f1efffb0eac3f5e6ffa8923616597ca9537affe8f06e5072d1dd19,eedfd6c83dfe1180f2452e91203b8594e72e4f9276e0834111c4059beebecb29,860.0,86,0
357b30cf33ebc4d90afc4a0e56007e9bc331e20fca94b03390dae022faa67e53,3d223ef8a2f1efffb0eac3f5e6ffa8923616597ca9537affe8f06e5072d1dd19,870.0,87,1
2e2d9afff12d810a9ea6f0ec2c64c9334b0bdee6094f5249e30107fd5aba5d6a,357b30cf33ebc4d90afc4a0e56007e9bc331e20fca94b03390dae022faa67e53,880.0,88,0
e0bd209644be7c8ab652da878a9c36364b9e4f85eff5538bd7da8ec4e6934c4f,2e2d9afff12d810a9ea6f0ec2c64c9334b0bdee6094f5249e30107fd5aba5d6a,890.0,89,1
d1319712ca2b6377f5c59b84f601b80ba9117a8fcd1976bec4767ab5ebb61180,e0bd209644be7c8ab652da878a9c36364b9e4f85eff5538bd7da8ec4e6934c4f,900.0,90,0
9fa3f909c4828227fa9ffdba5f377391a0312e2545913318aabe4c8b18631029,d1319712ca2b6377f5c59b84f601b80ba9117a8fcd1976bec4767ab5ebb61180,910.0,91,1
ef5a596cc76e6609366d2d8cdf3eaafa9bdd5e9887468d4e1f0239857a683c89,9fa3f909c4828227fa9ffdba5f377391a0312e2545913318aabe4c8b18631029,920.0,92,0
d472167c136322bde51f698813cc411c8944904fd65fab4d9f95d2cfb3ad2be5,ef5a596cc76e6609366d2d8cdf3eaafa9bdd5e9887468d4e1f0239857a683c89,930.0,93,1
5a320c6d452379d23376fa260cce49dbbb4c2d091bb49c8c8c4959451c2fc418,d472167c136322bde51f698813cc411c8944904fd65fab4d9f95d2cfb3ad2be5,940.0,94,0
281c48243170df752e2c4b1f5cbf5e2113b28781ae51ca7a69f36ea64662c7af,5a320c6d452379d23376fa260cce49dbbb4c2d091bb49c8c8c4959451c2fc418,950.0,95,1
4f43e2ad3c981dd0ec6c634a87fb7fc8f731bf498a513947af7dd2c4f6826c30,281c48243170df752e2c4b1f5cbf5e2113b28781ae51ca7a69f36ea64662c7af,960.0,96,0
7e94744115e50279bc6b3062b9a66c9ee852e46c9dcee3c5b5fbfafb36067f56,4f43e2ad3c981dd0ec6c634a87fb7fc8f731bf498a513947af7dd2c4f6826c30,970.0,97,1
b9e581cd6fde79e2f2beca99b155051170aa7dd86c1dd11f95c3056723697e2c,7e94744115e50279bc6b3062b9a66c9ee852e46c9dcee3c5b5fbfafb36067f56,980.0,98,0
36fed335dc12563b955416a7de49e9e87b34098f4945847b16a9290808fb3d57,b9e581cd6fde79e2f2beca99b155051170aa7dd86c1dd11f95c3056723697e2c,990.0,99,1
aaee0d2fd175cde9e49b19d6330a099751f46c5b2f31910a8cfc23e0e1b47e4d,36fed335dc12563b955416a7de49e9e87b34098f4945847b16a9290808fb3d57,1000.0,100,0
4023f704dc4dfbbad38dcaa1b15bd9ee3321aa1a488a3bd7b74c7abef454b9a0,aaee0d2fd175cde9e49b19d6330a099751f46c5b2f31910a8cfc23e0e1b47e4d,1010.0,101,1
00a789aadfb169290b8d21cb58b8627b1e9fd1b5ca0a8b29f3d34e811864e5f1,4023f704dc4dfbbad38dcaa1b15bd9ee3321aa1a488a3bd7b74c7abef454b9a0,1020.0,102,0
75731058302a74e2bae40a7b30c55103d1e4e9342ae7962e95ca58997f509b06,00a789aadfb169290b8d21cb58b8627b1e9fd1b5ca0a8b29f3d34e811864e5f1,1030.0,103,1
d06a235b58ddc6435446ac36a1c705d3410725efc2de605ab324f4c4060dbd14,75731058302a74e2bae40a7b30c55103d1e4e9342ae7962e95ca58997f509b06,1040.0,104,0
11f1ad5ec82338ede23d795f58c4e07463fcfac564f20fa8e2f0f0360ba4226b,d06a235b58ddc6435446ac36a1c705d3410725efc2de605ab324f4c4060dbd14,1050.0,105,1
12654edf4147e23b6d1a7dc3f3f0cf1a40763c57ebead79dd74abc3412027fad,11f1ad5ec82338ede23d795f58c4e07463fcfac564f20fa8e2f0f0360ba4226b,1060.0,106,0
be72bf7a8621d404ac523ea382b78199a1b1e996d220230a44ad51fdf74ae14d,12654edf4147e23b6d1a7dc3f3f0cf1a40763c57ebead79dd74abc3412027fad,1070.0,107,1
3135c248fcd384121ab47ed2f7ca4944a50eb4fd98785e8d3ea04ea4776489e5,be72bf7a8621d404ac523ea382b78199a1b1e996d220230a44ad51fdf74ae14d,1080.0,108,0
091a19836f41483dae8bf0c16805ae438af0dfaa88ee58bbc38b1435fb261d5a,3135c248fcd384121ab47ed2f7ca4944a50eb4fd98785e8d3ea04ea4776489e5,1090.0,109,1
9dd4553b45652c15e2a31d1a3152e0c2ff678f207145ead4e2ed28cccbc3cfce,091a19836f41483dae8bf0c16805ae438af0dfaa88ee58bbc38b1435fb261d5a,1100.0,110,0
db3e3647038ddab94c2c8ff90d28d54070a67ad702e810cff7634a749046d1a6,9dd4553b45652c15e2a31d1a3152e0c2ff678f207145ead4e2ed28cccbc3cfce,1110.0,111,1
87e4e116f9a08e56e23b245a04de644f814257df9a9f7b6cabdf8943a8228185,db3e3647038ddab94c2c8ff90d28d54070a67ad702e810cff7634a749046d1a6,1120.0,112,0
2eaaeb43b5776b1231673db47270799d139ae86700a670aece7a042a0b04735c,87e4e116f9a08e56e23b245a04de644f814257df9a9f7b6cabdf8943a8228185,1130.0,113,1
432bb5b99a0f2aabe98eba70748a1f7f3d9f2207952530510e39a9e49fecba69,2eaaeb43b5776b1231673db47270799d139ae86700a670aece7a042a0b04735c,1140.0,114,0
4b99cb253e6d509c98e4ac187fc429c4ecb74c77be1f9e0c7bbd5407aad2b6cc,432bb5b99a0f2aabe98eba70748a1f7f3d9f2207952530510e39a9e49fecba69,1150.0,115,1
277de7039e83707fb1c3eafb4da1b43117b597937d5da697e46fabe525302cd9,4b99cb253e6d509c98e4ac187fc429c4ecb74c77be1f9e0c7bbd5407aad2b6cc,1160.0,116,0
36d0f54e36d6a603db225c37ce1e06779127fbada97aff37d17da0b35b0a78c6,277de7039e83707fb1c3eafb4da1b43117b597937d5da697e46fabe525302cd9,1170.0,117,1
7cb979593d8cf40b0d13846c5385535a5ebcc7584f9d87ff70469cb285afdb35,36d0f54e36d6a603db225c37ce1e06779127fbada97aff37d17da0b35b0a78c6,1180.0,118,0
0e5aa961601f5493f89136056aca963ba56c810e84de28e642d18c0ae5e32ad1,7cb979593d8cf40b0d13846c5385535a5ebcc7584f9d87ff70469cb285afdb35,1190.0,119,1
5c3a26ae42af997034251a8ae3dfb260a9db4258fd1deabca4230dd3561e79ca,0e5aa961601f5493f89136056aca963ba56c810e84de28e642d18c0ae5e32ad1,1200.0,120,0
aec44a723f3a3a20a010d4b7fa232ddd2e81541195ab1218a1a1b816e77072a5,5c3a26ae42af997034251a8ae3dfb260a9db4258fd1deabca4230dd3561e79ca,1210.0,121,1
38953a9c7de322dcc07e43399dbd1600f9c166c02b78c77fabec1de843700ca7,aec44a723f3a3a20a010d4b7fa232ddd2e81541195ab1218a1a1b816e77072a5,1220.0,122,0
d168bc2c24a4ed65c328d555d6252323927352bd58b01e05f1f45c6117e739f3,38953a9c7de322dcc07e43399dbd1600f9c166c02b78c77fabec1de843700ca7,1230.0,123,1
